图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,Citizen Park-预测置信度,Group photo-预测置信度,airport-预测置信度,ancient temple-预测置信度,art gallery-预测置信度,backpacker-预测置信度,beach-预测置信度,botanical garden-预测置信度,bridge-预测置信度,cable car-预测置信度,camping-预测置信度,canyon-预测置信度,castle-预测置信度,cave-预测置信度,church-预测置信度,city walk-预测置信度,cliff-预测置信度,concert hall-预测置信度,couple-预测置信度,desert-预测置信度,dining-预测置信度,entertainment district-预测置信度,exhibition hall-预测置信度,family with kids-预测置信度,forest-预测置信度,fountain-预测置信度,glacier-预测置信度,harbor-预测置信度,hiking-预测置信度,island-预测置信度,lake-预测置信度,library-预测置信度,monument-预测置信度,mountain-预测置信度,museum-预测置信度,nightclub-预测置信度,ocean-预测置信度,opera house-预测置信度,picnic-预测置信度,railway-预测置信度,reef-预测置信度,river-预测置信度,selfie-预测置信度,senior traveler-预测置信度,shopping mall-预测置信度,skiing-预测置信度,solo traveler-预测置信度,souvenir shop-预测置信度,sunbathing-预测置信度,temple-预测置信度,theater-预测置信度,tour group-预测置信度,train-预测置信度,valley-预测置信度,volcano-预测置信度,waterfall-预测置信度,zoo-预测置信度
<DATA_ROOT>/tourism_pic/test/temple/aca66a3a2885a823db5b6341e46305c4.jpg,49,temple,49,temple,3,ancient temple,32,monument,True,0.0004900147,5.0300887e-06,0.00014216949,0.078076616,1.9000508e-05,2.8356504e-05,2.7146605e-06,0.00011572549,0.00070984627,0.0003732388,2.2930883e-05,0.00017317403,0.028555084,4.7204558e-05,0.011599409,0.013456962,0.0002363859,2.0422456e-05,3.0868883e-05,0.0017300773,2.6284319e-05,0.00050929753,0.00035961595,2.2561597e-05,4.203875e-06,0.0009161736,4.5234315e-06,0.0002233592,1.5224752e-05,0.00054756284,1.07355745e-05,6.420695e-05,0.034728855,0.00064278545,0.002169858,5.183388e-05,8.1176324e-07,0.030361962,2.5007159e-05,0.00014230785,5.057888e-06,5.0361923e-05,4.508803e-05,0.0002123728,3.4417688e-05,2.4628534e-06,0.0015619275,0.0003522415,5.2101408e-05,0.7729858,0.00030761986,0.014574388,1.792064e-05,0.002739533,0.00014186287,2.378552e-05,0.00023065695
<DATA_ROOT>/tourism_pic/test/temple/80721dd3fccd9cf67382488ad030f456.jpg,49,temple,49,temple,3,ancient temple,14,church,True,2.104833e-06,3.7501326e-07,1.157896e-06,0.0041603125,5.706274e-07,2.6674402e-06,6.499171e-08,1.4771779e-05,4.841677e-06,1.5443113e-06,7.154653e-08,4.6104728e-07,3.543823e-05,4.0295317e-06,0.0019336699,5.2518726e-06,1.8935197e-06,3.6652705e-07,1.2513397e-06,6.766639e-06,9.886891e-07,1.5092943e-06,1.442717e-05,6.317317e-07,2.1847707e-07,5.3614687e-05,3.289545e-08,6.74318e-07,1.7356247e-07,1.9346087e-05,2.630824e-07,1.2206934e-06,5.296833e-05,2.665721e-06,9.57794e-06,3.314798e-06,7.177739e-08,1.7994433e-05,3.1416835e-07,8.803959e-06,8.236145e-07,1.1419074e-06,2.490794e-06,4.244311e-06,5.1624454e-07,4.2738524e-08,1.3424511e-05,2.6345087e-06,9.3356687e-07,0.99355996,2.3659854e-06,5.423714e-06,3.3991444e-07,6.475803e-06,2.0286167e-05,9.203902e-06,3.2372577e-06
<DATA_ROOT>/tourism_pic/test/temple/b8a972044a016da120541df016bf87b6.jpg,49,temple,49,temple,14,church,32,monument,True,1.4614509e-05,6.6212135e-07,2.7630492e-06,0.00035780427,3.9485673e-07,1.5207347e-06,6.6329335e-08,6.4349756e-06,4.801581e-06,4.164396e-06,8.615273e-07,2.0916666e-06,6.5767075e-05,3.350313e-07,0.0502393,8.001067e-06,6.610576e-07,6.31444e-07,3.1403708e-06,2.0237825e-05,1.8865265e-06,3.2939186e-06,9.19613e-06,3.241571e-06,1.1161349e-07,0.000102045226,1.600118e-07,7.524673e-07,1.7266983e-07,1.2657335e-05,1.2450641e-06,1.1133453e-05,0.0014314178,1.43604875e-05,0.00011311309,1.0445609e-06,6.1389315e-08,2.1409965e-05,1.8289551e-06,5.139403e-07,1.171405e-07,7.649367e-07,2.8271274e-06,1.012696e-05,9.4821627e-07,8.842153e-08,1.1324061e-05,3.8073863e-06,2.2020506e-06,0.9473658,1.7442527e-06,6.0429702e-05,2.249031e-06,6.329416e-05,4.76606e-06,1.761894e-06,3.8040764e-06
<DATA_ROOT>/tourism_pic/test/temple/b8f118cbdf091a5dc3d27446dd574280.jpg,49,temple,49,temple,3,ancient temple,14,church,True,1.5165868e-06,1.4250113e-06,8.695951e-06,0.02376126,2.1191136e-06,4.533378e-06,2.9526734e-07,2.190865e-06,4.651119e-06,1.3161842e-06,4.8798796e-08,8.1097113e-07,6.788867e-05,1.8721527e-06,0.0007834402,1.2008894e-05,4.82663e-06,2.848335e-07,8.8209e-07,5.714714e-06,8.706701e-07,1.2897376e-06,1.2590232e-05,1.3985957e-06,2.1797308e-07,1.1758351e-05,2.7744895e-07,1.5680507e-06,2.4817479e-07,0.0002115574,5.770341e-07,1.4574424e-05,3.859903e-05,3.488514e-06,5.1800682e-05,2.1180429e-06,7.08186e-07,4.46698e-05,2.1093275e-07,1.5990121e-05,1.5911074e-06,4.1171765e-07,3.888165e-06,7.9360325e-06,1.0464025e-06,1.7987334e-07,1.4167165e-05,1.9022453e-05,1.5547653e-06,0.97481334,2.6285502e-07,2.5416284e-05,6.561854e-07,1.8310888e-05,6.229966e-06,2.1167302e-06,3.5887358e-06
<DATA_ROOT>/tourism_pic/test/temple/4e79ca91c3fdb63ad88fb3bb5fd01013.jpg,49,temple,49,temple,37,opera house,14,church,True,1.1232918e-05,3.5028245e-07,1.0011385e-05,0.00035978825,5.4591715e-07,1.8126468e-06,7.7243946e-08,1.0632172e-05,2.551119e-05,6.414439e-06,1.6489037e-07,3.2053055e-07,0.00014871701,8.65799e-07,0.00051991263,4.7076446e-05,6.812144e-07,3.4630588e-07,1.4214581e-06,9.59751e-06,1.4839894e-06,2.3956804e-06,4.410411e-05,8.590662e-07,4.834135e-08,0.00013564671,2.983587e-07,1.100295e-05,5.8967547e-08,2.4299667e-05,4.267066e-06,8.156044e-06,8.91485e-05,8.0285196e-07,3.1977946e-05,1.7102291e-06,2.281382e-07,0.0005315825,8.1736215e-07,2.4771753e-05,2.886353e-07,6.9754624e-06,2.857694e-06,1.5760064e-05,1.6831654e-06,9.195053e-08,3.2352298e-05,1.3245208e-05,3.2263608e-06,0.99776304,1.1391614e-06,4.3379856e-05,1.0521213e-06,3.3839086e-05,1.6375868e-06,3.201009e-06,7.0854317e-06
<DATA_ROOT>/tourism_pic/test/temple/45b23c7465415c7e7937a559ea01a941.jpg,49,temple,49,temple,3,ancient temple,32,monument,True,2.4109859e-06,1.2475627e-06,3.5734938e-06,0.20241055,6.360422e-07,5.505728e-06,3.9867007e-07,9.881649e-06,6.013688e-06,3.5489325e-06,7.9667245e-07,7.024521e-06,9.14568e-05,5.6096733e-06,0.0003244974,7.037449e-06,3.5808986e-05,3.094063e-07,1.3397586e-06,8.295673e-05,9.3056184e-07,4.718301e-07,1.9739273e-05,1.1253702e-06,3.4556322e-07,1.4800763e-05,6.568616e-07,3.6893925e-07,1.0143107e-06,0.00013978357,1.4798779e-06,4.8923494e-06,0.0003630914,1.4535268e-05,4.6249144e-05,1.8645106e-06,1.3842032e-07,3.0962678e-05,1.4948554e-06,2.8568042e-05,4.246643e-07,3.2031596e-07,4.477816e-06,6.8847667e-06,5.059899e-07,1.4012092e-07,1.1244503e-05,9.768611e-06,2.3268385e-06,0.79610753,3.9556423e-07,7.971741e-05,3.0132054e-07,7.061736e-05,1.1141687e-05,9.287997e-06,1.1859788e-05
<DATA_ROOT>/tourism_pic/test/temple/0933a05025a6d0a4ed68394575ba9f18.jpg,49,temple,49,temple,14,church,3,ancient temple,True,1.3070851e-05,1.729856e-06,1.1112804e-05,0.001250525,7.3129866e-07,1.1268702e-05,1.9143788e-07,2.1493777e-06,2.308508e-05,3.399775e-05,8.430789e-07,9.982502e-07,4.63257e-05,6.92018e-07,0.0014152342,0.00014471597,3.5806038e-06,7.1922665e-07,1.3107343e-06,1.2164193e-05,1.3330246e-06,9.690411e-06,1.5962745e-05,1.22912e-06,1.0002014e-07,3.702322e-05,1.2316022e-07,1.0659006e-05,1.0790694e-06,1.7583754e-05,7.166331e-07,3.66832e-06,0.0011663247,2.6142363e-05,2.7935826e-05,5.0108633e-06,1.4398807e-07,4.5644472e-05,1.2129666e-06,1.698383e-05,1.1247282e-07,1.313342e-06,8.793986e-06,9.446779e-06,2.282748e-06,2.715406e-07,2.4442677e-05,2.297132e-05,2.6729497e-06,0.99543554,1.1187275e-06,7.9960315e-05,9.9677e-07,3.6133377e-05,5.1105026e-06,1.5978425e-06,4.210838e-06
<DATA_ROOT>/tourism_pic/test/temple/fd306aa25e9397ac73af708add9232da.jpg,49,temple,49,temple,14,church,32,monument,True,2.5068284e-05,4.0620907e-07,3.27091e-06,0.0002391094,6.2148297e-07,9.455035e-07,2.7284553e-08,2.8806679e-05,2.3850064e-06,2.376533e-06,8.7762993e-07,4.61033e-06,3.982611e-05,1.0434426e-06,0.017150763,8.545941e-06,6.605312e-07,1.6616842e-06,2.6094042e-06,3.21542e-05,2.7024685e-06,2.6822763e-06,2.0649144e-05,2.2551992e-06,9.1077226e-08,0.00036076596,2.2383244e-07,8.990278e-07,1.3680906e-07,8.866023e-06,2.0528066e-06,7.472978e-06,0.0006298276,1.8844305e-05,0.0003236292,4.715324e-06,7.353268e-08,4.487988e-05,1.1677413e-06,1.8773791e-07,1.570856e-07,6.981659e-07,2.686639e-06,1.0234787e-05,1.605842e-06,7.1098704e-08,7.652441e-06,3.0653484e-06,1.5059356e-06,0.98092514,1.8742172e-06,2.9024473e-05,1.5125537e-06,2.2258973e-05,4.697075e-06,4.056135e-06,5.998353e-06
<DATA_ROOT>/tourism_pic/test/temple/b8429d1cca3f7142504e67edf92b9e5f.jpg,49,temple,49,temple,3,ancient temple,32,monument,True,2.363166e-05,1.0796701e-06,6.7387105e-06,0.010771095,8.3697734e-07,2.5835652e-06,1.5702959e-07,6.442018e-06,5.5826702e-05,1.4593268e-05,3.5088215e-07,2.539531e-06,6.716054e-05,1.4222727e-06,0.0015452404,2.9025556e-05,1.4675051e-05,4.666502e-07,1.2865175e-06,1.9462506e-05,1.4512237e-06,2.6592136e-06,1.181916e-05,2.1069961e-06,1.5553901e-07,0.00023548838,1.2713176e-07,3.1559914e-06,1.0273635e-06,2.2302598e-05,1.2689393e-06,8.7754015e-06,0.010238738,7.322283e-06,0.00019499227,2.6735092e-06,1.3761239e-07,4.5879155e-05,1.9405634e-06,8.918627e-06,2.6060306e-07,7.906648e-07,8.8209445e-06,8.354099e-06,1.3353016e-06,2.1771895e-07,6.7961632e-06,6.522854e-06,4.0506734e-06,0.9764405,7.2015087e-07,0.000103907245,5.4637746e-07,3.0231464e-05,1.2908812e-05,8.861298e-06,9.613126e-06
<DATA_ROOT>/tourism_pic/test/temple/657a267b6b2873ea036dfbcd8baf9543.jpg,49,temple,49,temple,14,church,3,ancient temple,True,3.8284875e-06,8.6306534e-07,6.697095e-06,0.00076791,5.275978e-07,2.455926e-06,8.865214e-08,7.813023e-07,7.677525e-06,3.6316592e-06,3.8565295e-07,1.9935255e-06,5.6418892e-05,6.476995e-07,0.0029951537,1.5972673e-05,2.4459591e-06,2.2656519e-07,1.344733e-06,4.9665152e-05,1.9201814e-06,1.6200789e-06,1.7286166e-05,1.0510914e-06,8.673175e-08,5.8730266e-06,2.6572206e-07,1.0034703e-06,2.1482043e-07,1.7365213e-05,1.23342e-06,3.7189943e-06,4.4483397e-05,1.8992456e-05,1.2503757e-05,1.7616375e-06,1.3826096e-07,2.741515e-05,5.5702805e-07,1.5742386e-05,8.806146e-08,5.039586e-07,3.455585e-06,8.182385e-06,6.831121e-07,1.08290585e-07,7.691479e-06,6.877011e-06,1.0771047e-06,0.99582666,4.5592782e-07,1.0321884e-05,6.0099075e-07,2.6797554e-05,1.1178172e-05,8.7730143e-07,2.4846672e-06
<DATA_ROOT>/tourism_pic/test/temple/1b9ea399ea64a7ab42bd928bc2b067c4.jpg,49,temple,49,temple,3,ancient temple,14,church,True,4.060312e-06,1.9222085e-07,5.3604917e-06,0.0002602124,2.943486e-07,3.2136813e-06,1.8442108e-08,1.7534244e-06,3.0512476e-06,4.345781e-06,7.9833846e-08,3.580137e-07,2.6796224e-05,1.8971055e-07,0.00020483643,3.0216082e-05,1.0125068e-07,3.578437e-07,3.445543e-07,2.0551726e-05,5.684311e-07,2.4282535e-06,3.655686e-05,2.9542232e-07,2.0764702e-08,5.54999e-06,5.471689e-08,6.0785527e-07,8.519384e-08,1.3821298e-05,1.3801157e-07,2.3414011e-06,2.7352942e-05,3.0884987e-06,1.7288903e-05,1.5173929e-06,1.3178774e-08,3.789801e-05,1.0774153e-07,3.3791564e-06,4.6278902e-08,3.35744e-07,2.5202303e-06,4.6396854e-06,8.49615e-07,4.3949484e-08,3.866052e-05,3.6569254e-06,1.38779e-06,0.9991904,2.2747884e-07,2.0273585e-05,2.8190522e-07,1.0865213e-05,1.7189133e-06,1.969174e-07,4.47967e-06
<DATA_ROOT>/tourism_pic/test/temple/9b786c6d6c444fb86c405cfb600f1478.jpg,49,temple,3,ancient temple,49,temple,32,monument,True,2.9212305e-07,3.549881e-07,1.9750444e-06,0.84014916,6.3985726e-07,3.4595835e-06,8.984943e-08,2.8258469e-06,1.3348229e-06,6.936609e-07,2.0104895e-07,1.6817287e-06,2.628748e-05,8.302402e-06,6.668754e-05,7.511143e-07,1.4179598e-05,5.414936e-07,6.593116e-07,3.2880132e-05,7.360387e-07,1.5086663e-07,2.3008079e-05,7.02031e-07,1.0335e-07,6.9584903e-06,3.4940186e-07,8.035989e-08,7.9453486e-07,0.00010926721,1.2712854e-06,5.9116123e-06,0.00014647444,3.2770174e-06,0.00012813015,1.1240045e-06,7.43562e-08,8.980399e-05,3.5953482e-07,7.6018023e-06,4.555547e-07,1.4208973e-07,3.7869406e-06,3.1723043e-06,2.1385677e-07,5.3232704e-08,8.688521e-06,4.2415277e-06,1.0821958e-06,0.15905589,5.9042844e-07,4.309927e-05,6.95579e-08,1.8982906e-05,1.266127e-05,4.6956957e-06,3.0997314e-06
<DATA_ROOT>/tourism_pic/test/temple/8660636d04286e28c180e3b2704efc9e.jpg,49,temple,49,temple,3,ancient temple,32,monument,True,0.00018686992,3.032981e-06,7.4895135e-05,0.21766609,1.0291165e-05,1.5734488e-05,1.7340591e-06,8.59629e-05,0.0003532235,0.00018970158,1.3042232e-05,0.000149469,0.0114126,3.5007633e-05,0.007439378,0.0024554231,0.00015753924,1.6167578e-05,1.76556e-05,0.0015037238,1.50395745e-05,0.00013901331,0.0003106029,1.2027588e-05,2.3303269e-06,0.0007057322,3.2999492e-06,7.025756e-05,9.431571e-06,0.00026115903,7.761492e-06,3.952384e-05,0.026922233,0.0002125562,0.0036666384,3.1517946e-05,5.77934e-07,0.0248041,1.41303135e-05,8.7239714e-05,2.9976916e-06,2.4137547e-05,2.6306767e-05,0.00013625617,1.4135624e-05,7.60784e-07,0.0011240632,0.00014650589,3.3747776e-05,0.68448347,0.00022932363,0.013159897,1.0364414e-05,0.0011736214,0.0001259157,2.1330055e-05,0.0001844689
<DATA_ROOT>/tourism_pic/test/temple/cb5639d2aabb3e427c33f11d59e67b95.jpg,49,temple,3,ancient temple,49,temple,34,museum,True,2.437169e-07,4.138117e-07,2.0162295e-06,0.97315776,1.4574329e-06,1.6296748e-06,6.537238e-08,2.2964527e-06,3.5114838e-06,5.514904e-07,9.9411366e-08,1.3129743e-06,5.0374594e-05,0.00010326954,1.4589021e-05,5.656119e-07,5.2462656e-06,2.7204615e-07,4.948877e-07,1.7555745e-05,5.8715193e-07,5.038192e-08,2.7890741e-05,5.799076e-07,1.0822291e-07,1.9073672e-05,8.445551e-07,2.477619e-08,9.151879e-07,2.3928947e-05,4.8398505e-07,7.029001e-06,0.00018827822,9.982468e-07,0.000385382,1.2911696e-06,7.705071e-08,4.4109383e-05,1.3840918e-07,8.443171e-06,1.0359338e-06,1.7451083e-07,3.0628057e-06,4.0008053e-06,2.634678e-07,1.3845717e-08,7.3456354e-06,3.5780313e-06,9.856876e-07,0.025814643,3.8925393e-07,4.042358e-05,2.1901276e-07,1.4402809e-05,4.084479e-06,6.828731e-06,2.4591202e-05
<DATA_ROOT>/tourism_pic/test/theater/9da0f1a511e629008a03a8eec45e5fdb.jpg,50,theater,50,theater,1,Group photo,51,tour group,True,7.9433485e-06,0.0063399966,6.3337836e-07,6.09696e-08,3.773689e-06,2.1505114e-06,4.6751385e-08,8.246324e-08,1.3101658e-06,2.9913954e-06,3.7298005e-07,2.0273953e-07,1.2497206e-06,6.6251687e-07,3.9464885e-06,1.3148703e-05,7.225065e-07,6.969269e-05,1.0953031e-05,2.8816717e-07,7.1666796e-07,0.00013893023,1.337963e-05,2.0645923e-05,1.4075093e-07,1.3832275e-06,1.0790946e-07,1.0426612e-06,1.8399695e-07,3.9638562e-07,8.268937e-07,5.71076e-06,1.5682843e-06,2.653412e-07,2.802844e-06,1.5899102e-05,4.0020072e-07,4.2057316e-05,1.0569728e-06,1.3811376e-07,3.6945548e-07,4.2163233e-06,7.936734e-05,1.8495161e-06,7.1303975e-07,3.1818905e-07,3.5536422e-07,1.0921516e-06,1.3111131e-06,8.376907e-07,0.9918507,0.0013290927,1.2752209e-05,6.349378e-06,7.265355e-07,3.0657137e-07,1.6706723e-06
<DATA_ROOT>/tourism_pic/test/theater/35951684c71c6b5699f6d071f5b17e2b.jpg,50,theater,50,theater,1,Group photo,51,tour group,True,0.00016334216,0.06307966,2.4491386e-05,4.4395247e-06,8.720809e-05,1.8078046e-05,2.029895e-06,2.1684975e-06,7.994777e-05,9.566798e-05,1.5694171e-05,1.1968931e-05,1.1095113e-05,3.6141144e-05,5.2713196e-05,0.000623063,6.008427e-05,0.00091303955,0.00013448083,6.008596e-06,1.8565159e-05,0.0024038374,0.00041501143,5.357896e-05,4.555145e-06,0.00041185328,1.2700149e-05,0.00023993378,8.686325e-06,2.591448e-05,7.389842e-05,4.292645e-05,4.311674e-05,1.6435526e-05,5.1193216e-05,0.0013642863,0.0002868462,0.0036543289,8.148434e-05,2.0790485e-05,6.8791987e-06,0.0005885443,0.0009647961,2.4741355e-05,3.06754e-05,1.753749e-05,5.3401134e-05,1.4492549e-05,0.00039140802,2.1114061e-05,0.9051567,0.017696114,9.886326e-05,6.976082e-05,4.1641153e-05,0.0001336926,3.8418595e-05
<DATA_ROOT>/tourism_pic/test/theater/f0540f3e8ee9304d98db708c68978d91.jpg,50,theater,50,theater,37,opera house,17,concert hall,True,2.5349418e-06,3.3948015e-07,2.8929642e-07,3.6131377e-07,3.5884764e-06,1.1134539e-07,3.2231345e-08,4.0850986e-07,1.1173573e-06,4.803121e-06,1.0567315e-07,3.1458913e-07,4.667145e-05,2.9858333e-07,2.5389484e-06,9.683904e-05,9.858188e-07,0.0017600466,8.019544e-07,3.0976418e-07,4.572858e-06,0.00012068743,3.526825e-05,1.1701509e-06,1.1128721e-07,6.1155197e-06,1.8717128e-07,1.7074751e-06,2.3146395e-08,5.6739566e-07,7.518922e-07,3.0346803e-06,1.936678e-06,6.3203396e-07,2.149311e-05,3.8343685e-05,3.4996359e-07,0.2936679,2.3114643e-07,3.139268e-07,7.1414455e-08,5.1111823e-07,1.0044226e-05,2.832153e-06,1.9818203e-06,2.0227853e-07,4.127074e-06,7.214565e-07,6.3768397e-07,7.040934e-06,0.7041073,2.1174183e-05,5.3864997e-06,8.149545e-06,8.011419e-07,2.9365103e-07,7.745363e-07
<DATA_ROOT>/tourism_pic/test/theater/31c72782f0b8445f5881d94a85aaa52b.jpg,50,theater,50,theater,37,opera house,17,concert hall,True,1.2853403e-06,9.78311e-07,6.0171345e-08,9.426085e-08,7.7120234e-07,2.8871407e-08,1.1628848e-08,3.6694413e-08,2.0536201e-07,1.1799153e-06,1.0169309e-07,1.1018129e-07,4.8412016e-06,1.0704056e-07,1.5718549e-06,1.7315826e-05,5.096685e-07,9.8897595e-05,4.4866528e-07,1.11150136e-07,3.7714088e-07,4.1810836e-05,7.3815427e-06,5.644174e-07,5.509871e-08,3.4286774e-07,3.805963e-08,2.0987908e-07,1.4817686e-08,9.2691735e-08,3.6485554e-07,8.439458e-07,5.063634e-07,2.7385065e-07,2.2108525e-06,2.1773526e-06,1.3087922e-07,0.005582197,2.3223167e-07,2.3549767e-07,1.3058766e-08,5.011872e-07,1.7371392e-06,1.1169168e-06,1.4043647e-07,3.5841655e-08,5.721238e-07,6.218948e-08,1.4604711e-07,8.11251e-07,0.99421316,6.411605e-06,2.1991689e-06,3.5009282e-06,4.85708e-07,2.0836657e-07,2.1866657e-07
<DATA_ROOT>/tourism_pic/test/theater/c285ef9ee11a330f15f2caf350f6d49f.jpg,50,theater,50,theater,37,opera house,17,concert hall,True,8.358598e-07,2.6199555e-07,4.5188006e-08,4.062517e-07,6.9965097e-07,6.358555e-08,2.6663239e-08,6.629657e-08,3.7151872e-07,1.0941329e-06,2.1420009e-07,3.7664088e-07,8.599212e-06,3.5027597e-07,9.0588543e-07,2.0896974e-05,1.2105266e-06,0.00031042963,5.9073034e-07,3.3330812e-07,1.026532e-06,2.4976891e-05,3.9299616e-06,5.402994e-07,5.602059e-08,3.5740554e-06,7.060303e-08,1.5197493e-07,2.108202e-08,1.9604883e-07,5.0401366e-07,1.3393586e-06,1.5944823e-06,5.456115e-07,4.3236014e-06,3.8947032e-06,2.0835185e-07,0.026068028,3.7723328e-07,1.9467998e-07,1.8912946e-08,3.9434377e-07,2.8173195e-06,2.2526372e-06,1.8440055e-07,2.9324472e-08,2.0356238e-06,1.4960551e-07,7.467289e-07,2.2632273e-06,0.9735107,5.563497e-06,3.127459e-06,4.1073386e-06,1.2830513e-06,6.0112245e-07,3.96073e-07
<DATA_ROOT>/tourism_pic/test/theater/c59663a5f062b0a44da25511ea9b94bc.jpg,50,theater,50,theater,37,opera house,17,concert hall,True,1.7326172e-05,3.4166096e-06,3.0196422e-06,5.80542e-07,1.15636e-05,6.7615883e-07,1.5779347e-07,1.9546635e-06,6.162338e-06,1.8531206e-05,5.01556e-07,3.8903054e-06,5.6033252e-05,1.2754925e-06,1.8372935e-05,0.0011049113,2.0150212e-06,0.0046859924,6.5432055e-06,2.3051562e-06,1.8764385e-05,0.0024169134,0.00013882336,9.764868e-06,2.3732114e-06,4.2132746e-05,3.8465646e-07,1.863648e-05,1.2301336e-07,1.2302669e-06,5.3776453e-06,1.275969e-05,8.409883e-06,3.098893e-06,6.6252134e-05,0.0005692045,7.284795e-07,0.11045205,1.4730182e-06,1.1121014e-06,2.35099e-07,2.024982e-05,4.072888e-05,2.0402958e-05,2.4022958e-05,1.1368022e-06,3.1166684e-05,7.572624e-06,1.1178662e-05,1.5671714e-05,0.87989074,0.00010974796,1.2214039e-05,3.537412e-05,3.3047434e-06,4.1658407e-07,6.097615e-05
<DATA_ROOT>/tourism_pic/test/theater/3cc5f4d2910f979fb451b0b533330abc.jpg,50,theater,17,concert hall,21,entertainment district,22,exhibition hall,False,0.00500344,0.012638239,0.0017594136,0.0006560494,0.0069705048,0.0030416183,6.174701e-05,0.00011258093,0.0049363463,0.0023208673,0.004014959,0.00041134786,0.002536152,0.0024895188,0.0038656432,0.0035543165,0.0033468525,0.41075733,0.0026554728,0.0004058048,0.0014403778,0.21738939,0.12363814,0.003582009,0.000684275,0.0055814,7.275596e-05,0.0027773173,6.0196246e-05,0.00068809016,0.0007662026,0.015292241,0.002784021,0.000940097,0.002917401,0.067080006,0.00024284782,0.0019402006,0.0041733445,0.0006223043,0.0005437067,0.000806736,0.008534856,0.005145466,0.010240284,0.00015985542,0.003313196,0.019050205,0.0011403458,0.0023093866,0.0035326956,0.0026549562,0.002028997,0.010596849,0.0041109705,0.000815183,0.0008055275
<DATA_ROOT>/tourism_pic/test/theater/c23f9b43f1c1f5e0510042ecbc113df1.jpg,50,theater,50,theater,1,Group photo,51,tour group,True,4.933353e-06,0.000769703,7.7724786e-07,4.793006e-08,4.1628186e-06,8.58355e-07,1.475679e-08,4.518132e-08,1.888101e-06,4.056224e-06,1.816577e-07,1.7988788e-07,7.1076704e-07,3.992125e-07,1.7274581e-06,1.3362549e-05,5.49278e-07,4.3794647e-05,1.2354096e-05,1.3164505e-07,1.0337438e-06,0.00028159548,1.591522e-05,7.3550923e-06,4.6727692e-08,5.772073e-07,1.13043015e-07,1.8665525e-06,7.7375226e-08,2.9330775e-07,2.6768524e-07,3.7465313e-06,2.1146818e-06,1.3114457e-07,3.3164838e-06,9.9895315e-06,3.29533e-07,7.113197e-05,6.405734e-07,3.1099418e-07,1.0533824e-07,4.077851e-06,4.7067228e-05,2.031917e-06,3.514615e-07,2.8815552e-07,2.1967129e-07,1.154239e-06,7.7496674e-07,2.805879e-07,0.99837273,0.0002986252,6.281935e-06,4.037067e-06,5.293182e-07,1.6901964e-07,7.1309313e-07
<DATA_ROOT>/tourism_pic/test/theater/aa4bbf82cf11ada725c4473b72182360.jpg,50,theater,50,theater,37,opera house,51,tour group,True,2.9482342e-06,0.000118231794,3.656748e-07,5.4036633e-07,7.032311e-07,1.1284197e-06,1.1183225e-08,1.1243491e-07,3.2050489e-06,7.5487246e-06,2.403624e-07,3.420036e-07,0.00015055652,2.3152357e-07,1.2223822e-05,1.870752e-05,8.044113e-07,8.75821e-06,6.9807365e-06,2.5428812e-07,1.2786672e-06,8.578911e-05,3.312084e-06,9.344127e-06,1.5492108e-07,1.4246943e-06,9.7779e-08,1.9401893e-06,7.993149e-08,8.903665e-07,4.609976e-07,5.0532926e-06,9.046573e-06,8.958721e-07,5.75921e-06,1.4406361e-06,1.2931086e-07,0.0010305739,4.891235e-07,6.4910716e-07,7.275638e-08,2.751072e-06,9.085982e-06,1.188011e-06,3.6585618e-07,1.823927e-07,4.271019e-07,3.862496e-06,2.5733146e-07,7.0181577e-06,0.99754286,0.0009206817,8.710665e-06,7.1852464e-06,3.5896298e-07,3.1862373e-07,1.984386e-06
<DATA_ROOT>/tourism_pic/test/theater/f1e3476e432b304251dc6390103dd6ba.jpg,50,theater,50,theater,37,opera house,17,concert hall,True,8.941777e-06,6.744113e-06,4.2837678e-07,4.778633e-07,3.3355163e-06,2.3661772e-07,4.2663736e-08,9.506325e-08,1.589099e-07,2.3462649e-06,4.627707e-07,1.6032679e-07,3.3147205e-06,4.9583605e-07,1.531446e-05,3.179418e-05,4.959912e-07,0.00044707546,1.0102831e-06,3.34151e-07,7.381456e-07,0.00011298686,0.00015161533,6.319658e-07,1.8043276e-07,3.8982583e-07,3.8719594e-07,1.326706e-06,5.963038e-08,1.90515e-07,6.423526e-07,1.1896468e-05,5.464297e-07,6.2199365e-07,7.688515e-06,2.0772814e-05,1.8526882e-06,0.0010462544,5.353204e-07,5.7231057e-07,1.1862718e-07,1.0264922e-06,1.0930668e-05,2.1768633e-06,1.0625324e-06,2.4187761e-07,2.638374e-06,3.0183793e-07,1.0555333e-06,2.3291475e-06,0.9980799,4.228625e-06,3.8390535e-06,5.0025446e-06,1.181359e-06,1.5709404e-07,7.5891023e-07
